
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
Dr Strangelove or How I Learned to	2nd	Opening Government	View Ballot	Daniela WilliamsⒸ , Sereon
SOAS 1	4th	Opening Opposition	View Ballot	Daniela WilliamsⒸ , Sereon
will make you scream harder than ho	1st	Closing Government	View Ballot	Daniela WilliamsⒸ , Sereon
UoL Harry Potter and the boy who co	3rd	Closing Opposition	View Ballot	Daniela WilliamsⒸ , Sereon
In Russia, death and sex are the sa	1st	Opening Opposition	View Ballot	Triinu JogiⒸ , Lily Baughman , Stefan Milicescu
We do own a braincell, collectively	4th	Closing Government	View Ballot	Triinu JogiⒸ , Lily Baughman , Stefan Milicescu
mickey smells 💩	2nd	Closing Opposition	View Ballot	Triinu JogiⒸ , Lily Baughman , Stefan Milicescu
Harish if he was young, poor and ha	3rd	Opening Government	View Ballot	Triinu JogiⒸ , Lily Baughman , Stefan Milicescu
Both Hiding English Accents	1st	Opening Government	View Ballot	Tanae RaoⒸ , Owen Goodacre , Priyansh Shah
EyUpSheff	4th	Closing Opposition	View Ballot	Tanae RaoⒸ , Owen Goodacre , Priyansh Shah
Durham HA	3rd	Opening Opposition	View Ballot	Tanae RaoⒸ , Owen Goodacre , Priyansh Shah
Imperial MS	2nd	Closing Government	View Ballot	Tanae RaoⒸ , Owen Goodacre , Priyansh Shah
Shaq&amp;Tom	2nd	Opening Government	View Ballot	Josh AshworthⒸ , Aakrati , Lovro Marušić
Balkan Girls	3rd	Closing Opposition	View Ballot	Josh AshworthⒸ , Aakrati , Lovro Marušić
CCP Aristocrats	4th	Opening Opposition	View Ballot	Josh AshworthⒸ , Aakrati , Lovro Marušić
drink on us for guessing who debate	1st	Closing Government	View Ballot	Josh AshworthⒸ , Aakrati , Lovro Marušić
Wantaaage peeps	4th	Closing Opposition	View Ballot	Naomi PanovkaⒸ , Sachin Tissera , Stuart Johnson
Ninja Pagongs	1st	Opening Government	View Ballot	Naomi PanovkaⒸ , Sachin Tissera , Stuart Johnson
UCD L&amp;H here to w(A)lk that fucking	2nd	Closing Government	View Ballot	Naomi PanovkaⒸ , Sachin Tissera , Stuart Johnson
Tartu A	3rd	Opening Opposition	View Ballot	Naomi PanovkaⒸ , Sachin Tissera , Stuart Johnson
Danube Debaters	4th	Opening Government	View Ballot	Zaid AbroⒸ , Brynley Hamer , Luc
Oxford B	1st	Closing Opposition	View Ballot	Zaid AbroⒸ , Brynley Hamer , Luc
The Underdogs	2nd	Opening Opposition	View Ballot	Zaid AbroⒸ , Brynley Hamer , Luc
Norwich C	3rd	Closing Government	View Ballot	Zaid AbroⒸ , Brynley Hamer , Luc
Hooting and Hollering until the Cha	1st	Opening Government	View Ballot	Paula DjakovićⒸ , Rohan Subagaran
Imperial lists	3rd	Closing Opposition	View Ballot	Paula DjakovićⒸ , Rohan Subagaran
ETH Zürich DT	2nd	Closing Government	View Ballot	Paula DjakovićⒸ , Rohan Subagaran
Norwich A	4th	Opening Opposition	View Ballot	Paula DjakovićⒸ , Rohan Subagaran


team	result	side	ballot	adjudicators
LBS A	3rd	Opening Government	View Ballot	Paula DjakovićⒸ , Alexander Webb , Kay Eastwood
Cambridge Swift	2nd	Closing Opposition	View Ballot	Paula DjakovićⒸ , Alexander Webb , Kay Eastwood
UoL Harry Potter and the boy who co	1st	Opening Opposition	View Ballot	Paula DjakovićⒸ , Alexander Webb , Kay Eastwood
Tartu A	4th	Closing Government	View Ballot	Paula DjakovićⒸ , Alexander Webb , Kay Eastwood
Fax don&#x27;t care about your fealty	3rd	Closing Opposition	View Ballot	Naomi PanovkaⒸ , Arjun Gunalan , Vincent Koon
Oxford B	4th	Closing Government	View Ballot	Naomi PanovkaⒸ , Arjun Gunalan , Vincent Koon
drink on us for guessing who debate	1st	Opening Government	View Ballot	Naomi PanovkaⒸ , Arjun Gunalan , Vincent Koon
UCL (A)lternate Timeline	2nd	Opening Opposition	View Ballot	Naomi PanovkaⒸ , Arjun Gunalan , Vincent Koon
The Hat Men	2nd	Opening Opposition	View Ballot	Andrew ChenⒸ , Kamila Kawczak , Rohan Subagaran
Asian John and White Yoko	1st	Closing Opposition	View Ballot	Andrew ChenⒸ , Kamila Kawczak , Rohan Subagaran
The Underdogs	4th	Opening Government	View Ballot	Andrew ChenⒸ , Kamila Kawczak , Rohan Subagaran
brown and down to clown(frown)	3rd	Closing Government	View Ballot	Andrew ChenⒸ , Kamila Kawczak , Rohan Subagaran
Harvard A	4th	Opening Government	View Ballot	Ted ChangⒸ , Sereon
Avanti Ragazzi di Buda	2nd	Opening Opposition	View Ballot	Ted ChangⒸ , Sereon
Harish if he was young, poor and ha	1st	Closing Government	View Ballot	Ted ChangⒸ , Sereon
W = mc²	3rd	Closing Opposition	View Ballot	Ted ChangⒸ , Sereon
Imperial This comp needs a ChatGPT 	1st	Opening Opposition	View Ballot	Sachin TisseraⒸ , Ange Qin
Durham HA	2nd	Opening Government	View Ballot	Sachin TisseraⒸ , Ange Qin
Argument Alchemists	3rd	Closing Government	View Ballot	Sachin TisseraⒸ , Ange Qin
Norwich C	4th	Closing Opposition	View Ballot	Sachin TisseraⒸ , Ange Qin
KCL Aber one of us is from austin, 	1st	Opening Opposition	View Ballot	Talha WaniⒸ , Lara Dragojević , Owen Goodacre
Got Fucked Over By White Men	3rd	Closing Opposition	View Ballot	Talha WaniⒸ , Lara Dragojević , Owen Goodacre
The FT	4th	Closing Government	View Ballot	Talha WaniⒸ , Lara Dragojević , Owen Goodacre
Imperial lists	2nd	Opening Government	View Ballot	Talha WaniⒸ , Lara Dragojević , Owen Goodacre
BDU arm aber sexy	1st	Closing Government	View Ballot	Daniela WilliamsⒸ , Aymaan Sheikh
We do own a braincell, collectively	3rd	Opening Opposition	View Ballot	Daniela WilliamsⒸ , Aymaan Sheikh
Durham Barbie and Kendrick	2nd	Opening Government	View Ballot	Daniela WilliamsⒸ , Aymaan Sheikh
Imperial Go Easy On Us 🍀	4th	Closing Opposition	View Ballot	Daniela WilliamsⒸ , Aymaan Sheikh
Athens A	1st	Opening Government	View Ballot	AnnaⒸ , Kieren Schmidt , Neva Ensminger-Holland
mickey smells 💩	3rd	Closing Government	View Ballot	AnnaⒸ , Kieren Schmidt , Neva Ensminger-Holland
Imperial MS	4th	Closing Opposition	View Ballot	AnnaⒸ , Kieren Schmidt , Neva Ensminger-Holland
Apply to join our hedge fund	2nd	Opening Opposition	View Ballot	AnnaⒸ , Kieren Schmidt , Neva Ensminger-Holland
Hooting and Hollering until the Cha	3rd	Opening Opposition	View Ballot	Mark WilsonⒸ , Brian Kam , Stefan Milicescu
We came here to end racism and win 	1st	Closing Opposition	View Ballot	Mark WilsonⒸ , Brian Kam , Stefan Milicescu
Ninja Pagongs	4th	Closing Government	View Ballot	Mark WilsonⒸ , Brian Kam , Stefan Milicescu
Parth Pandya&#x27;s Peter Parker Partner	2nd	Opening Government	View Ballot	Mark WilsonⒸ , Brian Kam , Stefan Milicescu
Sheffield Am and his An	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Brynley Hamer
Wantaaage peeps	1st	Opening Government	View Ballot	Kayla PowersⒸ , Brynley Hamer
Lucky Crickets	2nd	Closing Opposition	View Ballot	Kayla PowersⒸ , Brynley Hamer
SOAS 1	4th	Closing Government	View Ballot	Kayla PowersⒸ , Brynley Hamer
EXEtension case	1st	Opening Government	View Ballot	Bailey ReidⒸ , Stuart Johnson
EyUpSheff	3rd	Opening Opposition	View Ballot	Bailey ReidⒸ , Stuart Johnson
Tyrants	4th	Closing Government	View Ballot	Bailey ReidⒸ , Stuart Johnson
SOAS 2	2nd	Closing Opposition	View Ballot	Bailey ReidⒸ , Stuart Johnson
Challenging Universal Notions Towar	1st	Opening Government	View Ballot	KlaudiaⒸ , Alex Gosling , Liam
wooooo!!! debating!!!!! Let’s go!!!	3rd	Closing Government	View Ballot	KlaudiaⒸ , Alex Gosling , Liam
Unfunny Team Name	4th	Closing Opposition	View Ballot	KlaudiaⒸ , Alex Gosling , Liam
UCD L&amp;H here to w(A)lk that fucking	2nd	Opening Opposition	View Ballot	KlaudiaⒸ , Alex Gosling , Liam
Burning trashfire	4th	Closing Opposition	View Ballot	Ramesh RajavinothanⒸ , Luc , Triinu Jogi
In Russia, death and sex are the sa	1st	Closing Government	View Ballot	Ramesh RajavinothanⒸ , Luc , Triinu Jogi
Warwick I GUESS THAT K(A)NT GETTING	3rd	Opening Government	View Ballot	Ramesh RajavinothanⒸ , Luc , Triinu Jogi
Not to victim blame, but Lucy deser	2nd	Opening Opposition	View Ballot	Ramesh RajavinothanⒸ , Luc , Triinu Jogi
Both Hiding English Accents	2nd	Opening Opposition	View Ballot	Markus MyllymäkiⒸ , Lily Baughman , Zaid Abro
Princeton/McGill LR	1st	Opening Government	View Ballot	Markus MyllymäkiⒸ , Lily Baughman , Zaid Abro
Extending into your mum&#x27;s dms	3rd	Closing Government	View Ballot	Markus MyllymäkiⒸ , Lily Baughman , Zaid Abro
UCL David &amp; Goliath	4th	Closing Opposition	View Ballot	Markus MyllymäkiⒸ , Lily Baughman , Zaid Abro
Wondering what seriousposting disco	1st	Closing Opposition	View Ballot	Tanae RaoⒸ , Aakrati
UCL Spicy Sauce	3rd	Opening Government	View Ballot	Tanae RaoⒸ , Aakrati
UCD L&amp;H Queens recolonising Ireland	4th	Closing Government	View Ballot	Tanae RaoⒸ , Aakrati
EXEtremely nerdy politics students	2nd	Opening Opposition	View Ballot	Tanae RaoⒸ , Aakrati
Dr Strangelove or How I Learned to	2nd	Opening Opposition	View Ballot	CaoimhinⒸ , Grace Carter
Shaq&amp;Tom	3rd	Closing Opposition	View Ballot	CaoimhinⒸ , Grace Carter
14 more minutes of crying, 14 more 	4th	Closing Government	View Ballot	CaoimhinⒸ , Grace Carter
ETH Zürich DT	1st	Opening Government	View Ballot	CaoimhinⒸ , Grace Carter
Harish and Matt	1st	Opening Government	View Ballot	Josh AshworthⒸ , Dominic Ferris , Tommi Valgma
one worlds win and the dickhead’s g	3rd	Closing Government	View Ballot	Josh AshworthⒸ , Dominic Ferris , Tommi Valgma
Oxford AP	2nd	Opening Opposition	View Ballot	Josh AshworthⒸ , Dominic Ferris , Tommi Valgma
will make you scream harder than ho	4th	Closing Opposition	View Ballot	Josh AshworthⒸ , Dominic Ferris , Tommi Valgma
Win = cat feet pics	4th	Closing Government	View Ballot	Manuel MachorroⒸ , Katie Kiely
Balkan Girls	1st	Opening Government	View Ballot	Manuel MachorroⒸ , Katie Kiely
Chefs	3rd	Closing Opposition	View Ballot	Manuel MachorroⒸ , Katie Kiely
tandoori fish and chips	2nd	Opening Opposition	View Ballot	Manuel MachorroⒸ , Katie Kiely
Josh forced us to be here	2nd	Closing Government	View Ballot	Nick ZervoudisⒸ , Eileen Wong , Stenee
Feta Zubrowka	1st	Opening Government	View Ballot	Nick ZervoudisⒸ , Eileen Wong , Stenee
Danube Debaters	4th	Closing Opposition	View Ballot	Nick ZervoudisⒸ , Eileen Wong , Stenee
Norwich B	3rd	Opening Opposition	View Ballot	Nick ZervoudisⒸ , Eileen Wong , Stenee
ETH Zürich KS	4th	Opening Opposition	View Ballot	Alishba IrfanⒸ , Francesco Silva
CCP Aristocrats	2nd	Closing Government	View Ballot	Alishba IrfanⒸ , Francesco Silva
UCL J	1st	Opening Government	View Ballot	Alishba IrfanⒸ , Francesco Silva
Norwich A	3rd	Closing Opposition	View Ballot	Alishba IrfanⒸ , Francesco Silva


team	result	side	ballot	adjudicators
Feta Zubrowka	4th	Closing Government	View Ballot	Sachin TisseraⒸ , Francesco Silva , Kieren Schmidt
Cambridge Swift	1st	Opening Opposition	View Ballot	Sachin TisseraⒸ , Francesco Silva , Kieren Schmidt
W = mc²	3rd	Opening Government	View Ballot	Sachin TisseraⒸ , Francesco Silva , Kieren Schmidt
brown and down to clown(frown)	2nd	Closing Opposition	View Ballot	Sachin TisseraⒸ , Francesco Silva , Kieren Schmidt
The Hat Men	3rd	Closing Government	View Ballot	Paula DjakovićⒸ , Ayusha Pandey , Katie Kiely
Fax don&#x27;t care about your fealty	1st	Opening Opposition	View Ballot	Paula DjakovićⒸ , Ayusha Pandey , Katie Kiely
Harish if he was young, poor and ha	2nd	Closing Opposition	View Ballot	Paula DjakovićⒸ , Ayusha Pandey , Katie Kiely
EXEtremely nerdy politics students	4th	Opening Government	View Ballot	Paula DjakovićⒸ , Ayusha Pandey , Katie Kiely
Josh forced us to be here	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Alex Gosling , Arjun Gunalan
Harvard A	1st	Closing Government	View Ballot	Kayla PowersⒸ , Alex Gosling , Arjun Gunalan
Argument Alchemists	3rd	Opening Opposition	View Ballot	Kayla PowersⒸ , Alex Gosling , Arjun Gunalan
Imperial MS	2nd	Opening Government	View Ballot	Kayla PowersⒸ , Alex Gosling , Arjun Gunalan
Challenging Universal Notions Towar	4th	Closing Government	View Ballot	Ramesh RajavinothanⒸ , Kamila Kawczak , Lara Dragojević
Princeton/McGill LR	2nd	Closing Opposition	View Ballot	Ramesh RajavinothanⒸ , Kamila Kawczak , Lara Dragojević
We came here to end racism and win 	1st	Opening Opposition	View Ballot	Ramesh RajavinothanⒸ , Kamila Kawczak , Lara Dragojević
Oxford AP	3rd	Opening Government	View Ballot	Ramesh RajavinothanⒸ , Kamila Kawczak , Lara Dragojević
Wondering what seriousposting disco	3rd	Opening Government	View Ballot	Nick ZervoudisⒸ , Lovro Marušić , Zaid Abro
Dr Strangelove or How I Learned to	1st	Closing Government	View Ballot	Nick ZervoudisⒸ , Lovro Marušić , Zaid Abro
Warwick I GUESS THAT K(A)NT GETTING	4th	Opening Opposition	View Ballot	Nick ZervoudisⒸ , Lovro Marušić , Zaid Abro
UCD L&amp;H here to w(A)lk that fucking	2nd	Closing Opposition	View Ballot	Nick ZervoudisⒸ , Lovro Marušić , Zaid Abro
Harish and Matt	1st	Closing Government	View Ballot	NeoⒸ , Anna , Emma Heijnen
In Russia, death and sex are the sa	4th	Closing Opposition	View Ballot	NeoⒸ , Anna , Emma Heijnen
drink on us for guessing who debate	3rd	Opening Opposition	View Ballot	NeoⒸ , Anna , Emma Heijnen
UCL (A)lternate Timeline	2nd	Opening Government	View Ballot	NeoⒸ , Anna , Emma Heijnen
Both Hiding English Accents	3rd	Closing Opposition	View Ballot	Josh AshworthⒸ , Ange Qin , Talha Wani
KCL Aber one of us is from austin, 	4th	Opening Government	View Ballot	Josh AshworthⒸ , Ange Qin , Talha Wani
Not to victim blame, but Lucy deser	1st	Closing Government	View Ballot	Josh AshworthⒸ , Ange Qin , Talha Wani
ETH Zürich DT	2nd	Opening Opposition	View Ballot	Josh AshworthⒸ , Ange Qin , Talha Wani
Durham HA	4th	Closing Opposition	View Ballot	Ted ChangⒸ , Labeeb , Neva Ensminger-Holland
mickey smells 💩	3rd	Opening Opposition	View Ballot	Ted ChangⒸ , Labeeb , Neva Ensminger-Holland
Imperial lists	2nd	Closing Government	View Ballot	Ted ChangⒸ , Labeeb , Neva Ensminger-Holland
Oxford B	1st	Opening Government	View Ballot	Ted ChangⒸ , Labeeb , Neva Ensminger-Holland
LBS A	2nd	Opening Opposition	View Ballot	Triinu JogiⒸ , Lily Baughman
Durham Barbie and Kendrick	3rd	Closing Government	View Ballot	Triinu JogiⒸ , Lily Baughman
Chefs	4th	Opening Government	View Ballot	Triinu JogiⒸ , Lily Baughman
14 more minutes of crying, 14 more 	1st	Closing Opposition	View Ballot	Triinu JogiⒸ , Lily Baughman
Burning trashfire	2nd	Opening Government	View Ballot	Manuel MachorroⒸ , Alexander Webb , Aymaan Sheikh
EXEtension case	4th	Closing Opposition	View Ballot	Manuel MachorroⒸ , Alexander Webb , Aymaan Sheikh
wooooo!!! debating!!!!! Let’s go!!!	1st	Opening Opposition	View Ballot	Manuel MachorroⒸ , Alexander Webb , Aymaan Sheikh
UCL J	3rd	Closing Government	View Ballot	Manuel MachorroⒸ , Alexander Webb , Aymaan Sheikh
BDU arm aber sexy	2nd	Opening Opposition	View Ballot	Johan AllenⒸ , Brian Kam , Rohan Subagaran
CCP Aristocrats	4th	Closing Opposition	View Ballot	Johan AllenⒸ , Brian Kam , Rohan Subagaran
Lucky Crickets	3rd	Closing Government	View Ballot	Johan AllenⒸ , Brian Kam , Rohan Subagaran
UCL David &amp; Goliath	1st	Opening Government	View Ballot	Johan AllenⒸ , Brian Kam , Rohan Subagaran
Sheffield Am and his An	3rd	Closing Opposition	View Ballot	Vincent KoonⒸ , Kay Eastwood
Win = cat feet pics	2nd	Opening Opposition	View Ballot	Vincent KoonⒸ , Kay Eastwood
UCD L&amp;H Queens recolonising Ireland	1st	Opening Government	View Ballot	Vincent KoonⒸ , Kay Eastwood
Norwich B	4th	Closing Government	View Ballot	Vincent KoonⒸ , Kay Eastwood
UCL Spicy Sauce	2nd	Closing Government	View Ballot	Mark WilsonⒸ , Grace Carter , Stenee
Imperial Go Easy On Us 🍀	4th	Opening Opposition	View Ballot	Mark WilsonⒸ , Grace Carter , Stenee
Norwich A	3rd	Opening Government	View Ballot	Mark WilsonⒸ , Grace Carter , Stenee
Tartu A	1st	Closing Opposition	View Ballot	Mark WilsonⒸ , Grace Carter , Stenee
Imperial This comp needs a ChatGPT 	4th	Closing Government	View Ballot	Andrew ChenⒸ , Owen Goodacre , Tommi Valgma
Extending into your mum&#x27;s dms	2nd	Opening Opposition	View Ballot	Andrew ChenⒸ , Owen Goodacre , Tommi Valgma
Apply to join our hedge fund	1st	Closing Opposition	View Ballot	Andrew ChenⒸ , Owen Goodacre , Tommi Valgma
UoL Harry Potter and the boy who co	3rd	Opening Government	View Ballot	Andrew ChenⒸ , Owen Goodacre , Tommi Valgma
Hooting and Hollering until the Cha	2nd	Closing Opposition	View Ballot	CaoimhinⒸ , Liam , Luc
Balkan Girls	4th	Opening Opposition	View Ballot	CaoimhinⒸ , Liam , Luc
Avanti Ragazzi di Buda	1st	Closing Government	View Ballot	CaoimhinⒸ , Liam , Luc
will make you scream harder than ho	3rd	Opening Government	View Ballot	CaoimhinⒸ , Liam , Luc
Got Fucked Over By White Men	1st	Opening Government	View Ballot	Alishba IrfanⒸ , Priyansh Shah , Sereon
Unfunny Team Name	2nd	Opening Opposition	View Ballot	Alishba IrfanⒸ , Priyansh Shah , Sereon
The Underdogs	3rd	Closing Opposition	View Ballot	Alishba IrfanⒸ , Priyansh Shah , Sereon
SOAS 2	4th	Closing Government	View Ballot	Alishba IrfanⒸ , Priyansh Shah , Sereon
Wantaaage peeps	4th	Closing Government	View Ballot	Markus MyllymäkiⒸ , Stuart Johnson , Tanae Rao
Shaq&amp;Tom	1st	Opening Opposition	View Ballot	Markus MyllymäkiⒸ , Stuart Johnson , Tanae Rao
Ninja Pagongs	2nd	Closing Opposition	View Ballot	Markus MyllymäkiⒸ , Stuart Johnson , Tanae Rao
tandoori fish and chips	3rd	Opening Government	View Ballot	Markus MyllymäkiⒸ , Stuart Johnson , Tanae Rao
Athens A	3rd	Opening Opposition	View Ballot	Naomi PanovkaⒸ , Brynley Hamer , Stefan Milicescu
Asian John and White Yoko	2nd	Closing Government	View Ballot	Naomi PanovkaⒸ , Brynley Hamer , Stefan Milicescu
one worlds win and the dickhead’s g	1st	Opening Government	View Ballot	Naomi PanovkaⒸ , Brynley Hamer , Stefan Milicescu
Parth Pandya&#x27;s Peter Parker Partner	4th	Closing Opposition	View Ballot	Naomi PanovkaⒸ , Brynley Hamer , Stefan Milicescu
Tyrants	1st	Opening Government	View Ballot	Dominic FerrisⒸ , Aakrati
Danube Debaters	4th	Opening Opposition	View Ballot	Dominic FerrisⒸ , Aakrati
ETH Zürich KS	2nd	Closing Government	View Ballot	Dominic FerrisⒸ , Aakrati
SOAS 1	3rd	Closing Opposition	View Ballot	Dominic FerrisⒸ , Aakrati
EyUpSheff	3rd	Closing Government	View Ballot	KlaudiaⒸ , Eileen Wong
We do own a braincell, collectively	1st	Opening Government	View Ballot	KlaudiaⒸ , Eileen Wong
The FT	2nd	Closing Opposition	View Ballot	KlaudiaⒸ , Eileen Wong
Norwich C	4th	Opening Opposition	View Ballot	KlaudiaⒸ , Eileen Wong


team	result	side	ballot	adjudicators
Hooting and Hollering until the Cha	4th	Closing Government	View Ballot	NeoⒸ , Dominic Ferris , Lara Dragojević
Extending into your mum&#x27;s dms	2nd	Closing Opposition	View Ballot	NeoⒸ , Dominic Ferris , Lara Dragojević
Oxford B	3rd	Opening Opposition	View Ballot	NeoⒸ , Dominic Ferris , Lara Dragojević
UCD L&amp;H here to w(A)lk that fucking	1st	Opening Government	View Ballot	NeoⒸ , Dominic Ferris , Lara Dragojević
Imperial This comp needs a ChatGPT 	1st	Opening Government	View Ballot	Stefan MilicescuⒸ , Aakrati , Ayusha Pandey
Warwick I GUESS THAT K(A)NT GETTING	4th	Closing Opposition	View Ballot	Stefan MilicescuⒸ , Aakrati , Ayusha Pandey
KCL Aber one of us is from austin, 	2nd	Closing Government	View Ballot	Stefan MilicescuⒸ , Aakrati , Ayusha Pandey
UCL J	3rd	Opening Opposition	View Ballot	Stefan MilicescuⒸ , Aakrati , Ayusha Pandey
Balkan Girls	2nd	Closing Government	View Ballot	Markus MyllymäkiⒸ , Stenee , Zaid Abro
Argument Alchemists	1st	Opening Government	View Ballot	Markus MyllymäkiⒸ , Stenee , Zaid Abro
Imperial MS	4th	Opening Opposition	View Ballot	Markus MyllymäkiⒸ , Stenee , Zaid Abro
tandoori fish and chips	3rd	Closing Opposition	View Ballot	Markus MyllymäkiⒸ , Stenee , Zaid Abro
Fax don&#x27;t care about your fealty	3rd	Closing Government	View Ballot	Paula DjakovićⒸ , Deon Kiew , Stuart Johnson
one worlds win and the dickhead’s g	2nd	Opening Opposition	View Ballot	Paula DjakovićⒸ , Deon Kiew , Stuart Johnson
Avanti Ragazzi di Buda	4th	Opening Government	View Ballot	Paula DjakovićⒸ , Deon Kiew , Stuart Johnson
drink on us for guessing who debate	1st	Closing Opposition	View Ballot	Paula DjakovićⒸ , Deon Kiew , Stuart Johnson
We do own a braincell, collectively	4th	Closing Opposition	View Ballot	Mark WilsonⒸ , Aymaan Sheikh , Triinu Jogi
mickey smells 💩	3rd	Opening Government	View Ballot	Mark WilsonⒸ , Aymaan Sheikh , Triinu Jogi
will make you scream harder than ho	1st	Opening Opposition	View Ballot	Mark WilsonⒸ , Aymaan Sheikh , Triinu Jogi
W = mc²	2nd	Closing Government	View Ballot	Mark WilsonⒸ , Aymaan Sheikh , Triinu Jogi
Wantaaage peeps	1st	Opening Opposition	View Ballot	Manuel MachorroⒸ , Kieren Schmidt
Win = cat feet pics	4th	Opening Government	View Ballot	Manuel MachorroⒸ , Kieren Schmidt
Durham Barbie and Kendrick	2nd	Closing Opposition	View Ballot	Manuel MachorroⒸ , Kieren Schmidt
The Underdogs	3rd	Closing Government	View Ballot	Manuel MachorroⒸ , Kieren Schmidt
EXEtension case	4th	Opening Opposition	View Ballot	LiamⒸ , Luc
LBS A	3rd	Closing Government	View Ballot	LiamⒸ , Luc
UCD L&amp;H Queens recolonising Ireland	1st	Closing Opposition	View Ballot	LiamⒸ , Luc
Tartu A	2nd	Opening Government	View Ballot	LiamⒸ , Luc
The Hat Men	2nd	Closing Opposition	View Ballot	Tanae RaoⒸ , Eileen Wong , Johan Allen
brown and down to clown(frown)	3rd	Opening Government	View Ballot	Tanae RaoⒸ , Eileen Wong , Johan Allen
Parth Pandya&#x27;s Peter Parker Partner	1st	Opening Opposition	View Ballot	Tanae RaoⒸ , Eileen Wong , Johan Allen
UoL Harry Potter and the boy who co	4th	Closing Government	View Ballot	Tanae RaoⒸ , Eileen Wong , Johan Allen
wooooo!!! debating!!!!! Let’s go!!!	2nd	Opening Government	View Ballot	CaoimhinⒸ , Ange Qin , Kamila Kawczak
Oxford AP	4th	Closing Government	View Ballot	CaoimhinⒸ , Ange Qin , Kamila Kawczak
Harish if he was young, poor and ha	1st	Opening Opposition	View Ballot	CaoimhinⒸ , Ange Qin , Kamila Kawczak
UCL (A)lternate Timeline	3rd	Closing Opposition	View Ballot	CaoimhinⒸ , Ange Qin , Kamila Kawczak
Burning trashfire	3rd	Closing Government	View Ballot	Ramesh RajavinothanⒸ , Brian Kam , Daniela Williams
Challenging Universal Notions Towar	1st	Closing Opposition	View Ballot	Ramesh RajavinothanⒸ , Brian Kam , Daniela Williams
Imperial lists	2nd	Opening Opposition	View Ballot	Ramesh RajavinothanⒸ , Brian Kam , Daniela Williams
14 more minutes of crying, 14 more 	4th	Opening Government	View Ballot	Ramesh RajavinothanⒸ , Brian Kam , Daniela Williams
Danube Debaters	3rd	Closing Government	View Ballot	Francesco SilvaⒸ
Imperial Go Easy On Us 🍀	4th	Closing Opposition	View Ballot	Francesco SilvaⒸ
SOAS 1	2nd	Opening Opposition	View Ballot	Francesco SilvaⒸ
Norwich C	1st	Opening Government	View Ballot	Francesco SilvaⒸ
Wondering what seriousposting disco	2nd	Opening Opposition	View Ballot	Naomi PanovkaⒸ , Lily Baughman , Talha Wani
BDU arm aber sexy	1st	Opening Government	View Ballot	Naomi PanovkaⒸ , Lily Baughman , Talha Wani
Harvard A	3rd	Closing Opposition	View Ballot	Naomi PanovkaⒸ , Lily Baughman , Talha Wani
Unfunny Team Name	4th	Closing Government	View Ballot	Naomi PanovkaⒸ , Lily Baughman , Talha Wani
Dr Strangelove or How I Learned to	3rd	Opening Government	View Ballot	KlaudiaⒸ , Anna , Owen Goodacre
Asian John and White Yoko	2nd	Opening Opposition	View Ballot	KlaudiaⒸ , Anna , Owen Goodacre
ETH Zürich DT	4th	Closing Opposition	View Ballot	KlaudiaⒸ , Anna , Owen Goodacre
Apply to join our hedge fund	1st	Closing Government	View Ballot	KlaudiaⒸ , Anna , Owen Goodacre
Josh forced us to be here	2nd	Closing Government	View Ballot	Brynley HamerⒸ
EyUpSheff	4th	Closing Opposition	View Ballot	Brynley HamerⒸ
CCP Aristocrats	1st	Opening Government	View Ballot	Brynley HamerⒸ
Chefs	3rd	Opening Opposition	View Ballot	Brynley HamerⒸ
Shaq&amp;Tom	1st	Closing Opposition	View Ballot	Ana Vilhelmina VerdnikⒸ , Emma Heijnen , Tommi Valgma
Cambridge Swift	3rd	Opening Government	View Ballot	Ana Vilhelmina VerdnikⒸ , Emma Heijnen , Tommi Valgma
Ninja Pagongs	2nd	Opening Opposition	View Ballot	Ana Vilhelmina VerdnikⒸ , Emma Heijnen , Tommi Valgma
UCL David &amp; Goliath	4th	Closing Government	View Ballot	Ana Vilhelmina VerdnikⒸ , Emma Heijnen , Tommi Valgma
UCL Spicy Sauce	1st	Closing Opposition	View Ballot	Katie KielyⒸ , Sereon
Sheffield Am and his An	2nd	Opening Government	View Ballot	Katie KielyⒸ , Sereon
Tyrants	4th	Opening Opposition	View Ballot	Katie KielyⒸ , Sereon
Feta Zubrowka	3rd	Closing Government	View Ballot	Katie KielyⒸ , Sereon
Harish and Matt	3rd	Opening Government	View Ballot	Ted ChangⒸ , Grace Carter , Josh Ashworth
Princeton/McGill LR	1st	Opening Opposition	View Ballot	Ted ChangⒸ , Grace Carter , Josh Ashworth
We came here to end racism and win 	2nd	Closing Government	View Ballot	Ted ChangⒸ , Grace Carter , Josh Ashworth
Not to victim blame, but Lucy deser	4th	Closing Opposition	View Ballot	Ted ChangⒸ , Grace Carter , Josh Ashworth
Durham HA	4th	Closing Government	View Ballot	Sachin TisseraⒸ , Kay Eastwood , Labeeb
The FT	2nd	Opening Government	View Ballot	Sachin TisseraⒸ , Kay Eastwood , Labeeb
Lucky Crickets	3rd	Opening Opposition	View Ballot	Sachin TisseraⒸ , Kay Eastwood , Labeeb
EXEtremely nerdy politics students	1st	Closing Opposition	View Ballot	Sachin TisseraⒸ , Kay Eastwood , Labeeb
