
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
74=	Felix Zhang	EPL, Novice	Fart House taxi buttgooning compil	79	75	80	74	75	383	76.60	2.42
74=	Nadav keren	ESL	Technion D	76	78	76	79	74	383	76.60	1.74
74=	swing speaker 2		Swing 1	75	75	77	79	77	383	76.60	1.50
81=	Nadia Mayer	EFL	wdyt? the point is I DON’T	76	81	73	75	77	382	76.40	2.65
81=	Dunja Skupek	Novice, EFL	Belgrade Zdravo srednji kurse	75	79	78	76	74	382	76.40	1.85
81=	Stanley Wilcox	EPL, Novice	Still C.A.L.(um... right?)	76	77	78	74	77	382	76.40	1.36
81=	Brian jones	EPL	Bristol he&#x27;s got me by the marbles	73	76	74	82	77	382	76.40	3.14
85=	Theo Innes	EPL, Novice	Cambridge C	75	76	77	74	79	381	76.20	1.72
85=	Nirvan Bose	EPL, Novice	Spec Merchants and Single Moms	78	75	78	73	77	381	76.20	1.94
85=	Roald de Vries	ESL	Utrecht UU liberation Front	78	76	77	76	74	381	76.20	1.33
85=	Prachi Agrawal	EPL, Novice	TCD Hist E	76	75	78	78	74	381	76.20	1.60
85=	Madeleine Gordon	EPL	CUDS A	77	77	76	77	74	381	76.20	1.17
85=	Oz shiber	ESL	Technion D	77	77	75	78	74	381	76.20	1.47
91=	Mark McNally	EPL	UCD L&amp;H E(veryone else was unavailable)	78	72	76	77	77	380	76.00	2.10
91=	Kshitij Ranade	ESL	Airport Smokeroom Eco-Chamber	76	78	74	75	77	380	76.00	1.41
91=	Jasmeet Randhawa	EPL, Novice	Spec Merchants and Single Moms	77	75	77	74	77	380	76.00	1.26
91=	Angeliki Ntalapera	EFL	NTU Athens to pimp (A) butterfly	75	74	80	75	76	380	76.00	2.10
91=	Adamya Sharma	ESL, EPL	Nawabjaan aur Lateef	74	78	80	73	75	380	76.00	2.61
96=	Jake O&#x27;Loughlin	EPL, Novice	UCD L&amp;H E(veryone else was unavailable)	77	73	76	76	77	379	75.80	1.47
96=	Aman Goyal	ESL	Airport Smokeroom Eco-Chamber	76	78	74	75	76	379	75.80	1.33
96=	Theo Cunninghum	EPL	Oxford E	79	75	76	76	73	379	75.80	1.94
96=	Sultan Satybaldy	ESL	NU MS	75	77	75	77	75	379	75.80	0.98
96=	Meiirzhan Yerulan	ESL	NU MS	75	77	75	77	75	379	75.80	0.98
96=	Georgiana Clare	EPL, Novice	UCD LawSoc Andrew has nothing on Aristotle’s	77	75	76	75	76	379	75.80	0.75
96=	Ritvik Kumar	EPL	TCD Hist E	77	74	77	76	75	379	75.80	1.17
96=	Arnav Gandhi	EPL, Novice	THS the popularization of CBT	75	74	78	74	78	379	75.80	1.83
104	Aleksei Terin	ESL, Novice	Helsinki A	76	77	73	77	75	378	75.60	1.50
105=	Callum Hendry	EPL	what’s the closest we’ll get to go	74	78	78	75	72	377	75.40	2.33
105=	Bilguun Tserenbadral		I&#x27;m not very fond of Wes Streeting	74	76	76	74	77	377	75.40	1.20
105=	Tanvir Thamid	ESL	Oxford E	79	75	76	74	73	377	75.40	2.06
105=	Mya Madigan	EPL, Novice	UCD LawSoc Andrew has nothing on Aristotle’s	75	75	77	74	76	377	75.40	1.02
105=	Genrikh Ekkerman	EPL	Gen S	74	76	79	74	74	377	75.40	1.96
105=	Patryk Biernat	EFL	wdyt? the point is I DON’T	73	80	73	75	76	377	75.40	2.58
105=	Ksenia baatz	EPL, Novice	St Andrews (C)unty (C)omeback💕	75	77	75	77	73	377	75.40	1.50
105=	Calum Osterberger	EPL, Novice	Still C.A.L.(um... right?)	74	76	77	74	76	377	75.40	1.20
105=	Omesh Dhar Dwivedi	EPL	korsgaard fanboys	77	77	77	74	72	377	75.40	2.06
114=	Zoya Shahid	EPL, Novice	TCD Phil A(nxiety) Z(one)	76	78	73	77	72	376	75.20	2.32
114=	Elena Rees	EPL, Novice	Cambridge C	74	75	75	74	78	376	75.20	1.47
114=	Ícaro Teixeira Miranda Sena	EFL	Blondes from Xique Xique-PR	78	76	74	72	76	376	75.20	2.04
114=	Altynay Zamanbekova	ESL	NU S	75	77	75	77	72	376	75.20	1.83
114=	swing speaker 1		Swing 2	78	80	72	73	73	376	75.20	3.19
114=	Amanda Vilen	EPL	Helsinki A	76	76	72	76	76	376	75.20	1.60
120=	Evan tan	EPL	what’s the closest we’ll get to go	74	78	78	73	72	375	75.00	2.53
120=	Merey Balgabayeva	ESL	NU AB	79	73	78	74	71	375	75.00	3.03
120=	Myra	ESL	St Andrews (C)unty (C)omeback💕	72	77	76	77	73	375	75.00	2.10
120=	Deborah Hemmy Duroseau	EPL	the heart pt. 6	77	75	72	76	75	375	75.00	1.67
124=	Maro Samara	EFL	Athens A Barbie Edition	78	74	74	72	76	374	74.80	2.04
124=	Haya Chaudhri	EPL	Already been with one andrew, do n	77	76	74	74	73	374	74.80	1.47
124=	Halytza Dutra	EFL	Blondes from Xique Xique-PR	77	76	73	72	76	374	74.80	1.94
127=	Ainagul Agibaikyzy	ESL	NU AB	78	73	77	74	71	373	74.60	2.58
127=	Owen Goodacre	EPL	(B)anned swapped died or banned sw	75	73	76	71	78	373	74.60	2.42
127=	Liam McGarry	EPL	the heart pt. 6	76	74	72	75	76	373	74.60	1.50
130=	Navakanth	ESL	SRCC A	78	72	78	69	75	372	74.40	3.50
130=	Louise Brown	EPL, Novice	Already been with one andrew, do n	75	76	74	74	73	372	74.40	1.02
132	Sarah Elzenbaumer	ESL, Novice	Gen S	73	75	78	73	72	371	74.20	2.14
133	Lucca Ellery	EPL	(P)roof is in the (E)ye of the beh	73	76	74	71	75	369	73.80	1.72
134	Maja Patynowska	EPL, Novice	(P)roof is in the (E)ye of the beh	73	75	74	71	75	368	73.60	1.50
135	Oyewumi. E .Oluwatobi	ESL	professional message ghoster	75	76	76	70	68	365	73.00	3.35
136	Emma Dewey Curran	EPL, Novice	TU Dublin TUD Be Honest, We peaked at regist	73	67	73	75	72	360	72.00	2.68
