
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
210=	Alana Penney	Novice	RHUL 2	68	63	71	71	70	343	68.60	3.01
210=	Ella Hearn	Novice	RHUL 2	69	63	71	69	71	343	68.60	2.94
212	Jaimy Kim		Yale HK	77	79	81	78	—	315	78.75	1.48
213=	Amy Cox		TCD Phil B	—	78	78	73	79	308	77.00	2.35
213=	Isabelle Healy		TCD Phil B	—	78	78	73	79	308	77.00	2.35
215	Brian Conde-Martinez	Novice	Middlebury AM	74	—	66	73	78	291	72.75	4.32
216	Tan Tai Cheng		Cambridge AT	77	78	—	—	—	155	77.50	0.50
217	Aadir Mathur	Novice	Cambridge AT	77	77	—	—	—	154	77.00	0.00
218	Speaker 1		Swing 4	—	—	—	—	80	80	80.00	0.00
219	Speaker 2		Swing 4	—	—	—	—	79	79	79.00	0.00
220	Speaker 1		Swing 1	—	75	—	—	—	75	75.00	0.00
221	Speaker 1		Swing 3	—	74	—	—	—	74	74.00	0.00
222	Speaker 1		Swing 2	—	72	—	—	—	72	72.00	0.00
223=	Rachel Chen	Novice	TCD Hist B	—	—	—	—	—	—	—	—
223=	Peter Jedro	Novice	TCD Hist B	—	—	—	—	—	—	—	—
223=	Lelan Hu		Yale HK	—	—	—	—	—	—	—	—
223=	Speaker 1		Swing 5	—	—	—	—	—	—	—	—
223=	Speaker 2		Swing 5	—	—	—	—	—	—	—	—
223=	Speaker 2		Swing 3	—	—	—	—	—	—	—	—
223=	Speaker 2		Swing 2	—	—	—	—	—	—	—	—
223=	Speaker 2		Swing 1	—	—	—	—	—	—	—	—
223=	Ben Sartain		HPU SR	—	—	—	—	—	—	—	—
223=	Cora Raub		HPU SR	—	—	—	—	—	—	—	—
223=	Adrielle Sloan	Novice	HPU SS	—	—	—	—	—	—	—	—
223=	Katelyn Sims	Novice	HPU SS	—	—	—	—	—	—	—	—


team	result	side	ballot	adjudicators
